student_id,student_name,student_phone_number,parent_id,parent_name,parent_phone_number,age,year,gpa,hostel_block,past_violations_30d,past_violations_365d,request_time_hour,requested_duration_hours,destination_risk,emergency_flag,group_request,weekend_request,previous_no_show,requests_last_7days,risk_score_continuous,label_violation
2063,Student_40513,5316441317,783195,Parent_45029,6070604410,23,2,7.398327900778104,A,0,0,5,1.95,LOW,0,0,1,0,0,23.02983136406237,0
1325,Student_86058,8791939939,898116,Parent_66641,8631866129,22,4,6.844383618142361,B,0,1,18,0.21,LOW,0,1,1,0,0,19.51881418300448,0
4531,Student_57383,9151779093,189564,Parent_96561,1928158770,17,2,6.978730522238633,C,1,1,8,2.69,LOW,0,0,1,0,1,14.61733574398051,0
4340,Student_55881,9345921540,401035,Parent_57194,4196591229,18,2,7.759106545510065,C,0,1,14,9.77,LOW,0,0,0,0,0,5.062862350898652,0
8475,Student_59054,9919982264,121135,Parent_68746,5876342718,24,3,8.154393715967121,A,4,0,19,2.57,HIGH,0,1,1,0,0,45.51293433884705,1
9947,Student_19261,6400901137,652386,Parent_94200,4174901631,23,2,8.115818967782491,B,0,1,14,3.04,LOW,0,0,0,0,0,6.390480157161248,0
1789,Student_64248,5360906357,158533,Parent_13249,8149970114,24,3,7.487080461830655,A,0,1,20,1.53,LOW,0,0,1,0,1,22.79633047918767,0
7856,Student_61199,4606679667,615990,Parent_21827,1185028965,21,2,7.948587415108917,B,0,2,10,2.88,MED,0,0,0,0,0,8.24921366775459,0
8335,Student_18036,6323940056,548972,Parent_12309,6134238034,18,2,7.215900243637392,B,1,0,14,5.38,LOW,0,1,0,0,1,12.12257627937854,0
9382,Student_86145,8701267012,596054,Parent_12328,4459020303,17,4,6.686572968482858,A,0,2,6,4.7,LOW,0,0,1,0,0,26.0819937455427,0
6241,Student_24697,2664380875,324027,Parent_96467,1621045106,22,2,5.694586709050015,C,0,3,6,2.45,LOW,0,0,0,0,0,13.34618202150365,0
3296,Student_34727,9590395874,455331,Parent_14198,8710571241,18,2,6.268630710011251,B,0,2,20,1.17,LOW,0,0,1,0,0,7.40570253612133,0
8017,Student_38977,3495725687,102824,Parent_70832,9110420705,21,1,6.58864530237929,C,0,0,4,2.71,MED,0,1,0,0,0,20.29116972646095,0
2989,Student_31872,5080390014,940696,Parent_89081,3034708631,22,2,8.22570709465297,A,0,1,23,9.81,LOW,0,0,1,0,0,14.17042210187142,0
9726,Student_59986,1483049626,603733,Parent_54447,1605250345,21,3,9.742136634500266,D,0,1,4,5.12,LOW,0,0,0,0,1,7.165709453888156,0
9389,Student_94218,7901892351,500521,Parent_54951,8193386190,17,2,5.96253492775975,C,1,0,0,3.38,MED,0,0,0,0,0,8.026342775330777,0
5332,Student_21595,6868462368,259418,Parent_36729,5380881735,17,2,7.322108982508931,D,0,1,16,3.65,LOW,0,0,0,0,0,15.29359544355306,0
1483,Student_87367,2286040049,286718,Parent_48784,7241517201,22,4,6.550459352193175,D,0,0,11,0.11,MED,0,0,0,0,0,7.539822167986242,0
7060,Student_38137,5850555710,887721,Parent_85355,2634178625,21,4,7.337314285504934,A,0,3,14,2.19,LOW,0,0,1,0,0,19.4135066500623,0
8119,Student_18207,6348314425,379084,Parent_33127,4058001040,18,1,7.61083488964079,B,0,2,4,3.9,MED,0,0,0,0,0,13.1410738995092,0
7224,Student_78639,7964025324,317712,Parent_56778,7674772096,24,4,8.240028952359753,C,0,5,19,1.74,LOW,0,1,1,0,1,24.91474095297956,0
3517,Student_31590,1895332902,505537,Parent_30194,5404613580,21,3,6.277667259111587,D,0,0,6,0.86,LOW,0,0,0,0,1,22.65210879520337,0
6253,Student_27943,9068816480,634205,Parent_29081,4378436967,20,1,7.571554622598426,A,0,1,7,2.06,HIGH,0,0,0,0,1,21.13457030736893,0
1033,Student_90838,4365719346,300318,Parent_35025,3577268494,18,1,6.99929487627715,D,0,3,19,0.02,LOW,0,0,1,0,1,27.84463347928423,0
9863,Student_27316,9878291442,456644,Parent_27705,5198632408,20,2,8.502275465606225,C,0,1,19,1.67,LOW,0,0,1,0,1,27.81228679659059,0
8567,Student_29619,6837110597,523903,Parent_76513,6050257558,18,4,7.652001335092862,A,0,0,16,3.26,MED,0,0,0,0,0,8.343443106926777,0
3914,Student_52739,5888429227,644532,Parent_28970,5324356455,18,1,7.394070650534337,C,0,1,17,3.3,HIGH,0,0,0,0,2,23.74738566605047,0
2933,Student_33470,8090522319,890659,Parent_94236,5671627928,20,2,7.28701231431739,B,0,2,6,4.83,HIGH,0,0,1,0,1,33.09855203518391,1
4211,Student_79244,5742247728,878804,Parent_45091,3528411055,19,4,5.850298231641148,A,0,0,6,3.19,LOW,0,0,0,0,1,13.44617482808002,0
3443,Student_95096,7660056613,305926,Parent_24988,7457380361,20,3,7.169084548892315,C,0,1,18,2.08,LOW,0,0,1,1,1,34.24019245961795,1
3514,Student_24090,6693824357,762108,Parent_55487,7687574705,20,4,7.814863560620705,C,1,2,18,0.6,LOW,0,0,1,0,0,21.72885355007681,0
7122,Student_97487,4257175125,632612,Parent_76134,6268897253,18,3,5.55466662270601,C,1,1,1,1.18,LOW,0,1,0,0,0,25.92441574636984,0
3400,Student_36517,7910008212,347212,Parent_55381,4849545305,20,2,8.203303262626562,A,0,2,9,1.94,LOW,0,1,0,0,0,21.16918752751049,0
8122,Student_16907,4152028333,582569,Parent_83737,6805520378,23,4,7.087782379617039,D,0,2,13,1.25,LOW,0,1,1,0,1,31.25237798169517,0
9329,Student_89383,6369771867,822588,Parent_33648,2145140893,22,1,7.773980668348368,A,0,0,21,1.41,LOW,0,1,1,0,0,26.73964663006841,0
5015,Student_77896,7230848376,541832,Parent_56200,2011917318,23,3,5.042326286761312,B,0,2,1,11.0,LOW,0,0,1,0,1,13.61992794417291,0
1258,Student_97406,9045882214,209434,Parent_55528,2388324122,20,4,8.453152693446471,A,0,1,22,0.06,MED,0,0,1,0,0,15.47385213089958,0
9620,Student_76973,3579625112,966135,Parent_36862,6798092020,20,2,7.533516332214876,A,0,0,6,2.7,MED,0,0,0,0,2,15.82397666484789,0
7014,Student_35343,4612108645,936007,Parent_17035,4871896668,18,1,8.154832409135237,A,0,1,13,3.25,LOW,0,0,1,0,0,17.29989860914054,0
6919,Student_33823,7927836744,944044,Parent_69119,2637201538,21,2,6.855094711134024,C,0,1,7,5.48,LOW,0,0,0,0,1,13.49108059767013,0
6480,Student_64837,3529719082,670545,Parent_24120,8516743738,22,2,7.048406293866684,D,0,0,3,21.89,LOW,1,0,0,1,0,21.99917500107731,0
7513,Student_23532,2773743319,571622,Parent_88681,7307175621,18,1,5.989668444832249,B,0,1,14,4.4,LOW,0,0,0,0,0,15.04342387740795,0
7388,Student_73654,7639713239,691309,Parent_14236,1086813862,24,1,6.297056711670674,A,0,3,9,10.63,HIGH,1,0,0,0,0,9.372235535412296,0
9239,Student_79001,5799864741,272339,Parent_45423,5425845541,20,4,6.265471045554414,D,0,1,9,0.08,MED,0,0,0,0,0,6.854384166442526,0
9038,Student_75533,2357652540,474544,Parent_89985,5742219955,22,4,8.107566587692526,A,0,1,23,2.34,LOW,0,1,1,0,0,35.22865950164302,1
9292,Student_72286,7805444433,882361,Parent_26869,1412236472,23,1,7.646766016795515,D,0,1,12,1.32,LOW,0,0,0,0,0,4.789257351662969,0
2742,Student_82610,7558761928,359686,Parent_74949,2149161925,24,2,6.725387065394354,A,0,1,23,2.74,HIGH,0,0,1,0,1,31.30602351501388,0
9233,Student_21633,2288068248,624545,Parent_90895,3535015435,18,2,8.365529649587533,B,0,1,9,1.63,LOW,0,0,1,0,0,23.12691400204738,0
1136,Student_29956,3220937027,770177,Parent_90404,8219330613,20,2,7.976243256464984,B,0,4,23,1.49,LOW,0,0,1,0,0,14.45216468900874,0
5226,Student_87539,8145890794,707196,Parent_95630,6482768950,22,1,8.37699532129454,A,0,3,13,2.06,LOW,0,0,0,0,1,12.61385993157949,0
2345,Student_26894,4197275350,132616,Parent_22704,9642410338,19,3,7.18479072086873,A,0,0,20,2.7,MED,0,0,1,0,1,21.86731366682051,0
9889,Student_77018,8839283781,904530,Parent_58243,5178194785,22,4,6.943584608993603,B,0,0,23,0.7,LOW,0,0,1,0,1,25.96948058049184,0
4821,Student_29417,7858084407,427044,Parent_59921,6635951253,21,2,9.26438065958125,A,0,2,14,2.93,MED,0,0,1,0,0,18.40245865564696,0
1801,Student_61812,1195910951,451010,Parent_53457,3271632784,19,3,6.870613187850028,A,0,1,18,0.75,LOW,0,1,1,0,0,17.61887224997336,0
6103,Student_49657,9148677211,158363,Parent_89549,7904904909,19,3,6.318347496629269,B,0,3,2,1.32,LOW,0,0,0,0,1,2.043609990690941,0
6345,Student_58925,2672995704,402443,Parent_12484,1013333417,24,3,8.090348386583209,A,0,0,4,6.93,LOW,0,0,1,0,0,17.18691230312456,0
6235,Student_92304,2290610988,361953,Parent_51781,7541073108,21,1,7.831732564765531,A,0,0,1,1.13,LOW,0,1,0,0,0,18.34616913549792,0
7077,Student_48365,9581162407,407956,Parent_14193,4588334428,24,2,8.193937097318376,C,0,0,2,2.64,HIGH,0,0,0,0,0,27.53431846947399,0
9988,Student_25272,5348101029,224054,Parent_86997,8292923482,21,3,8.26690454153668,D,0,4,1,1.3,LOW,0,0,1,0,1,15.52016155115407,0
8248,Student_83141,9683989100,304539,Parent_89529,8490931732,20,4,5.869211018161777,C,0,2,0,0.08,HIGH,0,0,0,0,0,20.85478734959798,0
5705,Student_11887,3892992540,663516,Parent_70702,4430654785,22,2,5.973485510232585,D,0,1,8,1.33,MED,0,0,1,0,2,19.21224985667893,0
1457,Student_14355,9067748869,291841,Parent_64422,1779960826,22,1,7.880920161691552,C,0,2,9,11.71,LOW,0,1,0,0,0,15.24579477439734,0
2757,Student_80684,3147882181,698704,Parent_69912,9622546402,22,2,7.684423810914886,C,0,2,15,0.8,LOW,0,1,0,0,0,17.54056282593661,0
7934,Student_94251,1239809031,510899,Parent_28128,5623251306,19,4,6.648692142599264,B,0,4,10,2.49,HIGH,0,0,0,1,1,28.62490383475656,0
8698,Student_44188,8361963080,835886,Parent_49897,2930846305,20,2,8.403410536167403,C,0,3,18,0.03,MED,0,1,1,0,1,28.84820866506505,0
7562,Student_71697,3920741389,492712,Parent_90757,7193088140,22,1,6.644913695882967,A,1,1,6,14.88,LOW,0,0,0,0,1,11.98808704339639,0
9240,Student_36032,2288974543,138828,Parent_98695,2796695777,24,2,9.522113619454297,D,1,2,9,4.41,MED,0,0,0,0,2,9.054465047476675,0
5666,Student_23973,6933641612,755222,Parent_77055,2017366478,24,2,6.5280159083105,C,0,3,14,0.96,HIGH,0,0,0,0,0,29.47446011805424,0
5283,Student_53745,6881739477,269813,Parent_82462,1417958189,21,1,5.837025431321299,A,0,0,5,6.49,LOW,0,0,0,0,0,6.281742558258014,0
1471,Student_55424,1021270138,428585,Parent_96634,7034747306,17,4,6.519005186609668,C,0,0,7,1.09,MED,0,0,0,0,0,16.74431075878684,0
1676,Student_49504,2588986374,624468,Parent_91382,1149316581,18,2,6.538756672449223,B,1,0,19,9.6,LOW,0,0,1,0,0,17.92104861356271,0
5791,Student_87509,5568686599,106085,Parent_47273,8924012273,20,3,8.653125485043164,C,0,1,15,19.54,MED,0,0,0,0,1,15.6008493087691,0
8145,Student_59363,4833925297,277734,Parent_58003,1874200362,20,1,6.988819006600473,D,0,3,22,10.11,MED,0,0,1,0,0,21.72030921807972,0
4095,Student_78355,7316380428,321471,Parent_12143,4011617464,18,2,8.008517932008493,B,0,1,13,3.84,LOW,0,1,0,0,0,15.66796694741867,0
5371,Student_57548,7433673850,635089,Parent_68970,2201713285,23,1,7.941228019738721,D,0,3,5,1.55,MED,0,1,1,0,1,33.12125882809978,1
1816,Student_63266,7117447154,973649,Parent_35429,6500443551,21,4,6.056062986004568,B,0,2,3,0.76,MED,0,0,0,0,1,18.75144557279389,0
1365,Student_15011,8928278204,643731,Parent_82302,5757131074,20,4,5.375598403071679,B,0,2,7,3.51,LOW,0,0,0,0,0,15.01493274517162,0
2113,Student_89297,3806420156,918762,Parent_37802,1501579113,20,1,8.905649295769878,D,0,1,8,1.2,HIGH,0,0,1,0,0,26.74959980683819,0
7117,Student_23499,9163946441,179536,Parent_87107,4371680253,18,3,8.217254339922892,A,0,2,11,1.92,LOW,0,0,0,0,0,13.81065751317128,0
7566,Student_35480,3389761803,940825,Parent_97159,4346080575,17,3,8.763456078966522,A,0,1,6,4.33,LOW,0,0,0,0,1,9.261471949906085,0
4975,Student_14738,9964507390,671329,Parent_77616,3494289427,17,3,8.072663140637843,A,0,2,12,6.29,MED,0,0,1,0,0,22.37201469163297,0
9713,Student_68839,2126161464,103154,Parent_72502,3611419183,18,3,7.671378515473724,C,1,2,7,0.49,LOW,0,0,1,0,0,17.80911788905703,0
4446,Student_89158,5505142032,804149,Parent_32050,8963281380,19,3,6.139034007246776,A,0,1,2,1.14,LOW,0,1,1,0,0,32.10388252573048,0
8852,Student_38509,5659045601,740485,Parent_76645,4476628414,17,4,6.219622021248529,C,0,0,6,6.26,MED,0,0,1,0,1,18.6118312631266,0
2355,Student_32870,8341095489,467327,Parent_95760,9666413100,21,2,7.950175920948817,A,0,1,12,2.8,LOW,0,0,1,0,0,20.11463307834284,0
5422,Student_94571,3239570278,934926,Parent_50598,6337015583,18,1,7.801338789145234,D,0,3,0,2.54,LOW,0,1,0,0,0,12.45525692657234,0
1677,Student_43524,3107829153,938730,Parent_80733,5186266176,22,2,7.646791964949479,C,0,0,4,6.06,LOW,0,0,0,0,0,14.54590526381586,0
5083,Student_38672,4712767159,653698,Parent_76499,4404180747,17,4,7.012178715803497,D,0,4,8,1.96,LOW,0,0,0,0,0,16.80099353908568,0
6586,Student_35470,3002011883,123716,Parent_86712,8768683489,17,1,5.995353980553771,A,0,3,23,4.78,LOW,1,0,1,0,0,24.07188864442377,0
7449,Student_12743,7939946772,952366,Parent_75891,5715228502,24,2,6.467580067511915,B,0,2,5,14.06,MED,0,0,0,0,0,15.39447680156056,0
6519,Student_56157,6437908603,113805,Parent_85601,4463446915,20,2,7.63792641018869,A,0,2,14,2.35,LOW,0,0,0,0,0,9.40837239598835,0
3610,Student_14828,3810435298,659873,Parent_90005,9552171313,22,2,7.727585266970773,C,0,1,13,2.36,LOW,0,0,0,0,0,6.559263073181661,0
6087,Student_23488,7320068212,448671,Parent_83666,2066222286,24,2,8.01509712871769,B,0,1,18,0.99,LOW,0,1,1,0,1,26.53969867931972,0
2100,Student_76479,4235715836,865968,Parent_93848,2025032959,22,3,7.39124544652677,D,0,2,0,4.3,LOW,0,0,0,0,1,6.935671513103447,0
2031,Student_38613,2641661541,424122,Parent_90798,4586964243,21,4,8.193984004169417,D,1,2,12,0.12,LOW,0,0,0,0,1,20.0716701143559,0
8358,Student_32860,7692027669,655679,Parent_38156,2511570832,17,1,8.30576633864761,C,0,1,19,4.38,LOW,0,0,1,0,1,21.25432736201144,0
8150,Student_40087,3994832435,220457,Parent_69519,7178402362,22,3,8.200201120234901,A,0,2,11,0.12,MED,0,0,0,0,0,9.39225620430116,0
7775,Student_49978,1312414136,612173,Parent_73828,9272816044,17,1,6.452268307387541,A,0,1,16,4.54,LOW,0,0,0,0,0,16.14154895658746,0
9401,Student_70549,5781714763,894774,Parent_62825,5558412579,18,1,6.429729313498799,B,0,1,17,2.35,MED,0,0,0,0,1,12.42245183901087,0
4892,Student_33881,2764807204,904284,Parent_52851,9621767335,19,4,8.230139197528233,B,1,1,20,0.63,HIGH,0,0,1,0,0,23.71967267968038,0
4441,Student_66419,6500532781,781653,Parent_29049,8793267782,22,2,7.469700346570563,A,1,2,0,0.84,LOW,0,0,0,0,0,14.45282023963468,0
9882,Student_79456,6995889771,754525,Parent_61225,3463310084,23,4,7.862948433605855,C,0,1,10,5.82,LOW,0,0,0,0,1,18.15189892704419,0
9226,Student_85215,7915137669,136994,Parent_87791,2628949130,21,3,6.083132533599025,A,0,2,13,2.25,LOW,0,0,0,0,1,5.647732050261623,0
5717,Student_34447,4572602877,362892,Parent_64195,9598052162,23,4,7.098235454982685,A,1,0,21,6.17,HIGH,0,0,1,0,0,27.69477891232398,0
2822,Student_80069,2713347851,641428,Parent_96884,1013676776,19,1,6.536289217985402,C,0,2,7,8.33,LOW,0,0,0,0,0,4.526296541749655,0
8245,Student_95869,6555646058,163620,Parent_79248,6596226624,18,1,8.280018233406203,A,1,3,10,2.8,LOW,0,0,1,0,0,29.37876417403702,0
7512,Student_17912,4356960232,660382,Parent_23855,3823230305,24,1,7.923107457927694,D,0,2,4,0.84,LOW,0,1,0,0,0,15.68782418217867,0
6958,Student_40937,5298824477,123162,Parent_76435,3183260599,20,4,7.63783764761577,C,0,1,21,0.59,HIGH,0,0,1,0,1,24.27812232175054,0
7886,Student_94255,3330606145,606200,Parent_89411,3632820850,19,3,7.692141933601134,C,0,3,23,8.69,LOW,0,1,1,0,0,25.85648852078121,0
2305,Student_16231,1455708560,383876,Parent_71037,1945441631,17,3,7.119615582033662,B,1,0,2,3.81,HIGH,0,0,0,0,0,15.94870225699941,0
4175,Student_78083,6527667542,432859,Parent_76057,7848892196,19,1,7.643939370606294,D,0,2,3,3.11,LOW,0,1,0,0,1,24.78982728282555,0
1510,Student_93456,1553296435,500177,Parent_53215,3888329199,17,3,5.168859691944818,D,0,3,11,12.26,MED,0,0,1,1,0,33.58328721006306,1
7036,Student_73074,9012287917,797309,Parent_75940,1895809888,23,1,7.874125394878848,C,0,1,10,0.63,MED,0,0,0,0,0,10.01549846159166,0
7594,Student_22036,9542557431,545053,Parent_41366,7009955384,18,4,8.777678570268208,B,0,2,21,0.27,MED,0,0,1,0,1,17.8471242216906,0
2973,Student_77345,5737316047,671963,Parent_32892,1035367720,24,3,8.89686707255188,C,0,1,23,3.08,MED,0,0,1,0,0,22.0485980344816,0
3039,Student_11055,4065831511,318099,Parent_86697,8892172172,23,3,7.53170901555365,A,0,1,20,0.66,LOW,0,0,1,0,0,22.31397857351682,0
3508,Student_56749,7492473262,125960,Parent_96186,4681029911,20,4,4.474417834896112,A,0,2,20,4.31,HIGH,0,0,1,0,2,37.51738336256765,1
5665,Student_85345,2922272218,274356,Parent_85779,4233926834,21,2,7.663379885452853,D,0,1,2,0.11,LOW,0,0,0,0,0,8.336208168270543,0
9753,Student_74354,2512834010,194338,Parent_58221,8518730104,17,3,7.434034550003655,A,0,1,7,3.58,HIGH,1,0,1,0,0,28.85824758641919,0
8145,Student_93354,7235398528,157980,Parent_67826,6440837489,18,1,8.69092743498799,B,0,2,20,1.38,HIGH,0,0,1,0,0,30.6184050274189,0
5085,Student_90043,3519911909,223749,Parent_48683,7895657991,19,3,7.761840488669734,D,0,2,13,1.6,LOW,0,1,0,0,0,14.48945323190992,0
7318,Student_44842,3317496677,394590,Parent_19157,4029912171,18,4,7.034974637858115,D,0,3,2,2.39,HIGH,0,0,0,1,0,34.52355009544254,1
7221,Student_74959,8331382108,468821,Parent_62114,5563132854,21,4,9.842286384342176,B,0,2,14,4.62,MED,0,0,0,0,0,10.2873146638745,0
8777,Student_12189,4744356441,105505,Parent_66540,6887192056,20,2,7.100811111015228,D,0,2,14,5.02,LOW,0,0,1,0,2,20.14259046005698,0
9429,Student_72656,4794559388,914117,Parent_90096,4997858658,17,2,7.273026742592956,B,0,1,0,6.31,LOW,0,0,1,0,3,16.33079060023681,0
7156,Student_22672,5313275068,808466,Parent_37864,9951480907,22,1,6.231588846578825,B,0,1,11,1.04,MED,0,0,0,0,0,15.68357885192931,0
1056,Student_35856,9101047062,305971,Parent_88942,8908594009,18,3,7.820058103239194,B,1,0,20,0.91,LOW,0,0,1,0,0,21.12925627146935,0
8489,Student_95421,1408599468,398368,Parent_27973,3839976975,24,1,5.273666605831632,B,0,0,6,0.92,LOW,0,1,0,0,2,15.86302282900144,0
2267,Student_29912,6431461677,243245,Parent_41931,4894226465,17,1,6.902347451450896,D,0,1,1,0.92,HIGH,0,0,1,0,0,29.17933728889713,0
9407,Student_29115,4889597069,813935,Parent_23270,2037078904,23,1,8.402056034639402,C,0,2,1,10.37,MED,0,0,0,0,0,10.79825092500609,0
6678,Student_20544,3206732459,961809,Parent_67375,3175768471,18,4,9.086145993398002,B,0,3,0,15.7,LOW,0,0,0,0,0,9.384169495955652,0
1837,Student_33451,2764881344,204949,Parent_44043,3024345699,22,4,7.581854009779551,C,0,1,15,12.85,MED,0,0,1,0,0,11.18208188741332,0
5268,Student_17648,1641855181,641320,Parent_37527,3992618786,20,3,7.466653109155056,A,0,0,1,8.76,MED,0,1,0,0,1,17.37011833687052,0
8522,Student_43971,6732354779,752074,Parent_15764,4411996840,23,3,8.371854556644704,C,0,1,22,1.48,LOW,0,0,1,1,0,26.85724144865813,0
4104,Student_35403,9834159248,538194,Parent_60937,6003868767,18,1,8.199912964021602,B,0,0,23,8.4,LOW,0,0,1,0,0,15.33230302198527,0
2096,Student_30724,8966046308,265919,Parent_60309,6229773723,18,4,7.466224205281619,D,0,1,20,17.67,HIGH,0,0,1,0,0,38.58767179454926,1
8330,Student_18204,8914678450,299086,Parent_78159,1850433147,19,4,7.151558634420523,C,0,1,15,0.22,MED,0,0,0,1,0,27.85338332496652,0
7993,Student_18797,3931925386,882770,Parent_97677,2075998082,24,4,6.970030932614772,B,0,0,4,15.59,LOW,0,0,0,0,0,14.92996053024888,0
6339,Student_41711,4410549176,376939,Parent_42133,1055386077,19,3,6.905170995509851,A,0,1,0,3.83,LOW,0,0,0,0,1,7.95116053698638,0
2411,Student_15839,9256515852,974081,Parent_74731,5737067472,18,1,6.360677419821262,C,0,1,2,3.57,LOW,0,0,0,0,0,12.07954349901062,0
7218,Student_61058,6511898516,173315,Parent_74697,4920163595,18,4,6.547840088418746,C,0,2,10,0.13,LOW,0,0,0,1,0,15.85184687129991,0
1108,Student_62844,3015763896,808679,Parent_48172,5115600349,24,1,7.402755764174006,A,0,0,4,3.88,LOW,0,0,1,0,2,21.61990387273649,0
5171,Student_83208,5055882529,118572,Parent_15486,5062503974,19,1,6.729134604322089,D,0,0,2,10.27,MED,0,1,0,0,0,17.25384241697317,0
1624,Student_76152,7318781088,123160,Parent_41953,5243427829,18,1,8.63457397473405,D,0,0,10,2.24,LOW,0,0,0,0,0,10.74096792768983,0
8086,Student_15823,6312146853,349890,Parent_97013,2252063586,23,4,7.375776756347618,C,0,1,0,3.55,LOW,0,0,1,0,0,17.99132058142759,0
3302,Student_14636,2291722313,434781,Parent_47316,5883520172,22,1,8.06390213665059,D,0,0,3,2.85,HIGH,0,0,0,0,0,15.80707849472986,0
7660,Student_94818,9585937966,403612,Parent_89496,7429901186,23,3,8.487395885420895,B,1,2,7,3.48,LOW,0,0,0,0,2,5.91498868700926,0
1978,Student_10952,4095280866,707274,Parent_78381,4432039236,23,2,7.413672054709588,A,0,0,16,10.61,MED,0,0,0,0,0,21.1619697769798,0
2782,Student_85203,6745782079,823952,Parent_84848,1404268087,21,2,6.239645090838685,B,0,1,5,0.43,LOW,0,0,0,0,0,7.311536515762851,0
6772,Student_52801,7067812551,434554,Parent_80045,4984913482,23,3,6.39389031344866,B,0,0,3,0.37,LOW,0,0,0,0,1,15.98389566623675,0
3118,Student_42266,4484269235,755928,Parent_91255,3840023511,24,4,5.788773698991065,D,1,1,8,24.91,MED,0,0,0,0,0,16.07550139577749,0
4681,Student_64442,8479723156,190703,Parent_59986,5284359080,21,4,5.957809672182643,D,0,0,1,4.49,LOW,0,0,1,0,0,23.20929612095837,0
7016,Student_80618,3252888618,791222,Parent_63134,1687731217,19,1,7.590125267915432,D,0,2,7,7.0,LOW,0,0,0,0,0,2.298267747713476,0
4420,Student_81583,7866362104,478327,Parent_99168,9685709701,24,1,6.59737077211278,C,0,1,17,9.01,LOW,0,0,0,0,1,6.618201570546617,0
3661,Student_93961,2303627503,860250,Parent_67778,9374450919,17,4,9.152449199347544,D,0,3,22,6.15,LOW,0,1,1,0,0,16.94921271337605,0
1969,Student_38054,8851526698,318665,Parent_67957,2007312503,22,2,6.608577757207002,A,0,3,13,0.06,MED,0,1,1,0,0,21.66171623756929,0
9430,Student_76254,4581861964,539225,Parent_80345,9997624911,21,3,8.016813603073562,C,0,0,5,2.65,LOW,0,0,0,0,1,12.56075476097684,0
6281,Student_82618,3439140116,807851,Parent_44646,7791053338,19,3,5.607280921830483,B,0,4,0,14.38,LOW,0,0,0,0,1,7.172846183342399,0
1366,Student_74084,8073310929,951927,Parent_78394,8098983488,22,4,7.766755852835997,C,0,1,11,3.38,MED,0,0,0,0,1,5.186160504465836,0
2358,Student_64070,6148868671,305772,Parent_74880,6409615049,20,4,8.14448414996016,A,0,1,10,6.46,LOW,0,0,1,0,1,24.9089694795082,0
7931,Student_26915,1136435790,952305,Parent_73383,6762138245,24,2,6.627881649846271,C,0,2,12,1.68,HIGH,0,0,1,0,1,27.51923706765947,0
3436,Student_90804,3075775329,426317,Parent_16899,1437084047,24,1,7.330612051465661,A,0,2,7,8.13,LOW,0,0,0,0,1,18.82399832178613,0
6018,Student_16516,8806969992,834426,Parent_28744,9730953803,19,2,6.422431793480543,C,0,1,15,4.37,LOW,0,0,0,0,0,6.320553395260644,0
5459,Student_54259,8708960531,675290,Parent_32419,4298919261,21,3,7.399949503806391,A,0,1,23,0.13,LOW,0,0,1,0,0,14.09443096159637,0
8288,Student_74995,2363858110,919344,Parent_99117,8351247522,17,4,8.421968597933411,B,0,1,1,3.41,LOW,0,1,0,0,0,21.94491968522654,0
1075,Student_19025,8705553560,389431,Parent_39905,5909449135,23,2,7.493122119859561,A,0,1,14,4.92,LOW,0,0,0,0,0,13.85362902054538,0
8620,Student_92134,8336783803,215607,Parent_18425,9609565284,21,1,7.610866691008279,B,0,1,2,13.68,MED,0,0,0,0,0,14.91694365022768,0
8556,Student_80128,9089272131,249572,Parent_96928,7315597277,18,2,8.21690932654187,B,0,1,10,0.39,LOW,0,0,1,0,0,20.77932258593995,0
6594,Student_59244,8043147177,336062,Parent_62034,9148874103,19,4,6.29377286324482,D,0,1,13,1.54,LOW,0,0,0,0,1,11.98231245307348,0
7854,Student_58023,8417824068,680557,Parent_99478,9481401608,17,3,6.738874162657396,D,0,2,9,3.91,LOW,0,0,0,1,1,28.39380724956822,0
5468,Student_68692,4813643909,411066,Parent_96545,8553272488,18,3,6.320785462938043,B,1,3,22,7.02,LOW,0,0,1,0,1,18.00436272761704,0
6837,Student_64403,9331954060,266016,Parent_50847,7830642116,21,3,9.25407539198722,A,0,1,15,3.15,LOW,0,0,1,0,0,7.463739923448859,0
9646,Student_99273,8950927082,867420,Parent_42404,1056868102,24,3,7.210174431380631,C,0,1,18,4.16,LOW,0,1,1,0,2,30.44766336391061,0
8845,Student_95446,5751728022,643082,Parent_24330,9540649035,18,4,9.325255661871829,B,0,0,2,7.76,LOW,0,0,0,1,0,23.52409432712545,0
6887,Student_60023,2393981984,980243,Parent_69773,7549528387,17,1,7.566141507852475,B,0,1,19,7.7,LOW,0,0,1,0,0,24.70355073915177,0
5875,Student_79513,6878115196,878266,Parent_85365,4115276196,24,3,6.753609403685349,B,0,0,20,0.87,MED,0,1,1,0,1,23.42233048804088,0
6053,Student_76211,5814017130,288621,Parent_34912,5766967964,21,4,9.338697139986868,D,1,1,19,9.94,HIGH,0,1,1,0,0,38.73856111554754,1
3223,Student_93836,5338475141,301882,Parent_30112,4415895423,21,1,8.467517945967609,D,0,1,14,0.74,LOW,0,0,0,0,1,12.52910311880246,0
3824,Student_30246,7709219954,146000,Parent_64112,4994210209,19,4,7.853580250211468,A,0,0,3,3.34,HIGH,0,0,0,0,1,21.65786081579287,0
3291,Student_89798,5859290793,168263,Parent_20119,6370495444,18,2,6.583532748589369,A,1,1,6,0.1,LOW,0,0,0,0,1,11.54354786690455,0
